ticker,bench,corr,beta,sig,events_total,total_delta,mean_delta_total,median_delta_total,n_up_total,n_down_total,n_flat_total,up_ratio_total,down_ratio_total,early_blue_up_rate,early_blue_down_rate,early_ark_up_rate,early_ark_down_rate,middle_ark_up_rate,middle_ark_down_rate,late_ark_up_rate,late_ark_down_rate,open_up_rate,open_down_rate,early_post_up_rate,early_post_down_rate,late_post_up_rate,late_post_down_rate,EARLY_ARK_n,EARLY_BLUE_n,LATE_ARK_n,MIDDLE_ARK_n,OPEN_n,EARLY_ARK_n_up,EARLY_BLUE_n_up,LATE_ARK_n_up,MIDDLE_ARK_n_up,OPEN_n_up,EARLY_ARK_n_down,EARLY_BLUE_n_down,LATE_ARK_n_down,MIDDLE_ARK_n_down,OPEN_n_down,EARLY_ARK_n_flat,EARLY_BLUE_n_flat,LATE_ARK_n_flat,MIDDLE_ARK_n_flat,OPEN_n_flat,EARLY_ARK_up_ratio,EARLY_BLUE_up_ratio,LATE_ARK_up_ratio,MIDDLE_ARK_up_ratio,OPEN_up_ratio,EARLY_ARK_down_ratio,EARLY_BLUE_down_ratio,LATE_ARK_down_ratio,MIDDLE_ARK_down_ratio,OPEN_down_ratio,EARLY_ARK_total_delta,EARLY_BLUE_total_delta,LATE_ARK_total_delta,MIDDLE_ARK_total_delta,OPEN_total_delta,EARLY_ARK_mean_delta,EARLY_BLUE_mean_delta,LATE_ARK_mean_delta,MIDDLE_ARK_mean_delta,OPEN_mean_delta,EARLY_ARK_median_delta,EARLY_BLUE_median_delta,LATE_ARK_median_delta,MIDDLE_ARK_median_delta,OPEN_median_delta,EARLY_ARK_mean_up,EARLY_BLUE_mean_up,LATE_ARK_mean_up,MIDDLE_ARK_mean_up,OPEN_mean_up,EARLY_ARK_median_up,EARLY_BLUE_median_up,LATE_ARK_median_up,MIDDLE_ARK_median_up,OPEN_median_up,EARLY_ARK_mean_down,EARLY_BLUE_mean_down,LATE_ARK_mean_down,MIDDLE_ARK_mean_down,OPEN_mean_down,EARLY_ARK_median_down,EARLY_BLUE_median_down,LATE_ARK_median_down,MIDDLE_ARK_median_down,OPEN_median_down
AVS,,,,,101,11.729999999999999,0.11613861386138613,0.0,50,47,4,0.49504950495049505,0.46534653465346537,,,0.5,0.5,0.14285714285714285,0.7142857142857143,0.3103448275862069,0.6551724137931034,0.6271186440677966,0.3389830508474576,,,,,6.0,,29.0,7.0,59.0,3.0,,9.0,1.0,37.0,3.0,,19.0,5.0,20.0,0.0,,1.0,1.0,2.0,0.5,,0.3103448275862069,0.14285714285714285,0.6271186440677966,0.5,,0.6551724137931034,0.7142857142857143,0.3389830508474576,2.55,,-8.5,-0.7699999999999998,18.45,0.425,,-0.29310344827586204,-0.10999999999999997,0.31271186440677967,-0.004999999999999866,,-0.10000000000000009,-0.22,0.48,1.6066666666666667,,0.3533333333333334,1.1400000000000001,1.1324324324324322,1.3599999999999999,,0.19000000000000017,1.1400000000000001,1.02,-0.7566666666666667,,-0.6147368421052632,-0.382,-1.1725,-0.40000000000000013,,-0.42000000000000004,-0.44,-1.01
AVT,,,,,66,-3.9000000000000017,-0.05909090909090912,0.0,32,31,3,0.48484848484848486,0.4696969696969697,,,,,,,,,0.48484848484848486,0.4696969696969697,,,,,,,,,66.0,,,,,32.0,,,,,31.0,,,,,3.0,,,,,0.48484848484848486,,,,,0.4696969696969697,,,,,-3.9000000000000017,,,,,-0.05909090909090912,,,,,0.0,,,,,0.5059374999999999,,,,,0.39,,,,,-0.6480645161290322,,,,,-0.45999999999999996
AVTR,,,,,73,7.219999999999999,0.09890410958904108,0.08000000000000007,40,30,3,0.547945205479452,0.410958904109589,,,,,,,0.7142857142857143,0.2857142857142857,0.5303030303030303,0.42424242424242425,,,,,,,7.0,,66.0,,,5.0,,35.0,,,2.0,,28.0,,,0.0,,3.0,,,0.7142857142857143,,0.5303030303030303,,,0.2857142857142857,,0.42424242424242425,,,2.030000000000001,,5.189999999999996,,,0.29000000000000015,,0.07863636363636357,,,0.22999999999999998,,0.07500000000000001,,,0.6020000000000002,,0.9477142857142857,,,0.25000000000000006,,0.77,,,-0.49,,-0.9992857142857143,,,-0.49,,-0.495
AVUV,,,,,68,-1.7200000000000004,-0.025294117647058828,-0.014999999999999986,34,34,0,0.5,0.5,,,,,,,0.0,1.0,0.5151515151515151,0.48484848484848486,,,,,,,2.0,,66.0,,,0.0,,34.0,,,2.0,,32.0,,,0.0,,0.0,,,0.0,,0.5151515151515151,,,1.0,,0.48484848484848486,,,-0.54,,-1.1800000000000004,,,-0.27,,-0.017878787878787883,,,-0.27,,0.015000000000000006,,,,,0.2908823529411764,,,,,0.255,,,-0.27,,-0.3459374999999999,,,-0.27,,-0.31
AVXL,,,,,88,-53.11999999999998,-0.6036363636363634,-0.3550000000000001,32,53,3,0.36363636363636365,0.6022727272727273,,,,,,,0.2727272727272727,0.6818181818181818,0.3939393939393939,0.5757575757575758,,,,,,,22.0,,66.0,,,6.0,,26.0,,,15.0,,38.0,,,1.0,,2.0,,,0.2727272727272727,,0.3939393939393939,,,0.6818181818181818,,0.5757575757575758,,,-20.970000000000002,,-32.15000000000001,,,-0.9531818181818182,,-0.4871212121212123,,,-0.43499999999999994,,-0.29500000000000004,,,1.01,,0.8326923076923075,,,0.845,,0.575,,,-1.802,,-1.4157894736842105,,,-1.27,,-1.1749999999999998
AVY,,,,,66,6.83,0.10348484848484849,0.05499999999999999,38,28,0,0.5757575757575758,0.42424242424242425,,,,,,,,,0.5757575757575758,0.42424242424242425,,,,,,,,,66.0,,,,,38.0,,,,,28.0,,,,,0.0,,,,,0.5757575757575758,,,,,0.42424242424242425,,,,,6.83,,,,,0.10348484848484849,,,,,0.05499999999999999,,,,,0.491842105263158,,,,,0.30000000000000004,,,,,-0.42357142857142865,,,,,-0.37999999999999995
AWAY,,,,,9,-0.5499999999999999,-0.0611111111111111,0.0,4,4,1,0.4444444444444444,0.4444444444444444,,,,,,,,,0.4444444444444444,0.4444444444444444,,,,,,,,,9.0,,,,,4.0,,,,,4.0,,,,,1.0,,,,,0.4444444444444444,,,,,0.4444444444444444,,,,,-0.5499999999999999,,,,,-0.0611111111111111,,,,,0.0,,,,,0.18000000000000002,,,,,0.13,,,,,-0.3175,,,,,-0.18
AWI,,,,,65,1.7099999999999993,0.026307692307692296,0.09999999999999999,36,26,3,0.5538461538461539,0.4,,,,,,,0.0,0.0,0.5625,0.40625,,,,,,,1.0,,64.0,,,0.0,,36.0,,,0.0,,26.0,,,1.0,,2.0,,,0.0,,0.5625,,,0.0,,0.40625,,,0.0,,1.7099999999999993,,,0.0,,0.02671874999999999,,,0.0,,0.12,,,,,0.4008333333333332,,,,,0.31999999999999995,,,,,-0.4892307692307693,,,,,-0.32499999999999996
AWK,,,,,67,0.2999999999999988,0.0044776119402984895,0.02999999999999997,35,31,1,0.5223880597014925,0.4626865671641791,,,0.0,1.0,,,,,0.5303030303030303,0.45454545454545453,,,,,1.0,,,,66.0,0.0,,,,35.0,1.0,,,,30.0,0.0,,,,1.0,0.0,,,,0.5303030303030303,1.0,,,,0.45454545454545453,-0.8500000000000001,,,,1.1499999999999986,-0.8500000000000001,,,,0.0174242424242424,-0.8500000000000001,,,,0.039999999999999994,,,,,0.3711428571428571,,,,,0.32999999999999996,-0.8500000000000001,,,,-0.39466666666666667,-0.8500000000000001,,,,-0.26
AWR,,,,,65,1.560000000000001,0.024000000000000014,0.14,36,27,2,0.5538461538461539,0.4153846153846154,,,,,,,,,0.5538461538461539,0.4153846153846154,,,,,,,,,65.0,,,,,36.0,,,,,27.0,,,,,2.0,,,,,0.5538461538461539,,,,,0.4153846153846154,,,,,1.560000000000001,,,,,0.024000000000000014,,,,,0.14,,,,,0.3913888888888889,,,,,0.32999999999999996,,,,,-0.4640740740740739,,,,,-0.37
AX,,,,,64,-5.66,-0.0884375,-0.1,25,36,3,0.390625,0.5625,,,,,,,,,0.390625,0.5625,,,,,,,,,64.0,,,,,25.0,,,,,36.0,,,,,3.0,,,,,0.390625,,,,,0.5625,,,,,-5.66,,,,,-0.0884375,,,,,-0.1,,,,,0.5288,,,,,0.29,,,,,-0.5244444444444446,,,,,-0.42000000000000004
AXGN,,,,,71,0.4800000000000011,0.006760563380281705,0.030000000000000027,36,34,1,0.5070422535211268,0.4788732394366197,,,,,,,0.6666666666666666,0.3333333333333333,0.49230769230769234,0.49230769230769234,,,,,,,6.0,,65.0,,,4.0,,32.0,,,2.0,,32.0,,,0.0,,1.0,,,0.6666666666666666,,0.49230769230769234,,,0.3333333333333333,,0.49230769230769234,,,5.889999999999999,,-5.409999999999998,,,0.9816666666666665,,-0.0832307692307692,,,0.88,,0.0,,,2.955,,0.7440625,,,2.3,,0.74,,,-2.9650000000000003,,-0.913125,,,-2.9650000000000003,,-0.9
AXON,,,,,75,3.9900000000000038,0.05320000000000005,-0.020000000000000018,34,40,1,0.4533333333333333,0.5333333333333333,0.4,0.4,0.0,1.0,1.0,0.0,0.5,0.5,0.45454545454545453,0.5454545454545454,,,,,1.0,5.0,2.0,1.0,66.0,0.0,2.0,1.0,1.0,30.0,1.0,2.0,1.0,0.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.5,1.0,0.45454545454545453,1.0,0.4,0.5,0.0,0.5454545454545454,-0.28000000000000114,0.30999999999999933,-2.0599999999999974,0.33000000000000185,5.690000000000001,-0.28000000000000114,0.06199999999999987,-1.0299999999999987,0.33000000000000185,0.08621212121212123,-0.28000000000000114,0.0,-1.0299999999999987,0.33000000000000185,-0.04500000000000001,,0.32999999999999996,0.05999999999999994,0.33000000000000185,0.8363333333333335,,0.32999999999999996,0.05999999999999994,0.33000000000000185,0.6250000000000001,-0.28000000000000114,-0.1750000000000003,-2.1199999999999974,,-0.5388888888888889,-0.28000000000000114,-0.1750000000000003,-2.1199999999999974,,-0.415
AXP,,,,,73,6.17,0.08452054794520548,0.09000000000000002,44,28,1,0.6027397260273972,0.3835616438356164,,,1.0,0.0,,,0.3333333333333333,0.5,0.6212121212121212,0.3787878787878788,,,,,1.0,,6.0,,66.0,1.0,,2.0,,41.0,0.0,,3.0,,25.0,0.0,,1.0,,0.0,1.0,,0.3333333333333333,,0.6212121212121212,0.0,,0.5,,0.3787878787878788,0.2,,0.32999999999999974,,5.640000000000001,0.2,,0.05499999999999996,,0.08545454545454546,0.2,,-0.07,,0.125,0.2,,0.57,,0.39146341463414625,0.2,,0.57,,0.31000000000000005,,,-0.27,,-0.4164,,,-0.26,,-0.38
AXS,,,,,65,2.149999999999999,0.03307692307692306,0.07,36,27,2,0.5538461538461539,0.4153846153846154,,,,,,,,,0.5538461538461539,0.4153846153846154,,,,,,,,,65.0,,,,,36.0,,,,,27.0,,,,,2.0,,,,,0.5538461538461539,,,,,0.4153846153846154,,,,,2.149999999999999,,,,,0.03307692307692306,,,,,0.07,,,,,0.40944444444444444,,,,,0.255,,,,,-0.46629629629629643,,,,,-0.33
AXSM,,,,,66,-5.999999999999999,-0.0909090909090909,-0.105,28,37,1,0.42424242424242425,0.5606060606060606,,,,,,,,,0.42424242424242425,0.5606060606060606,,,,,,,,,66.0,,,,,28.0,,,,,37.0,,,,,1.0,,,,,0.42424242424242425,,,,,0.5606060606060606,,,,,-5.999999999999999,,,,,-0.0909090909090909,,,,,-0.105,,,,,0.6182142857142857,,,,,0.45999999999999996,,,,,-0.6300000000000002,,,,,-0.47
AXTA,,,,,66,-3.7399999999999993,-0.05666666666666666,-0.009999999999999953,32,33,1,0.48484848484848486,0.5,,,,,,,,,0.48484848484848486,0.5,,,,,,,,,66.0,,,,,32.0,,,,,33.0,,,,,1.0,,,,,0.48484848484848486,,,,,0.5,,,,,-3.7399999999999993,,,,,-0.05666666666666666,,,,,-0.009999999999999953,,,,,0.5081249999999999,,,,,0.41500000000000004,,,,,-0.6060606060606061,,,,,-0.46
AXUP,,,,,6,-0.10999999999999943,-0.01833333333333324,-0.8450000000000016,2,4,0,0.3333333333333333,0.6666666666666666,0.0,1.0,,,,,0.0,1.0,0.5,0.5,,,,,,1.0,1.0,,4.0,,0.0,0.0,,2.0,,1.0,1.0,,2.0,,0.0,0.0,,0.0,,0.0,0.0,,0.5,,1.0,1.0,,0.5,,-0.3400000000000034,-4.210000000000001,,4.440000000000004,,-0.3400000000000034,-4.210000000000001,,1.110000000000001,,-0.3400000000000034,-4.210000000000001,,-0.44499999999999984,,,,,5.915000000000003,,,,,5.915000000000003,,-0.3400000000000034,-4.210000000000001,,-3.695,,-0.3400000000000034,-4.210000000000001,,-3.695
AYI,,,,,63,2.709999999999999,0.043015873015873,0.05999999999999983,33,30,0,0.5238095238095238,0.47619047619047616,,,,,,,0.5,0.5,0.5245901639344263,0.47540983606557374,,,,,,,2.0,,61.0,,,1.0,,32.0,,,1.0,,29.0,,,0.0,,0.0,,,0.5,,0.5245901639344263,,,0.5,,0.47540983606557374,,,-0.3500000000000001,,3.0599999999999987,,,-0.17500000000000004,,0.05016393442622949,,,-0.17500000000000004,,0.05999999999999983,,,0.24999999999999997,,0.513125,,,0.24999999999999997,,0.29999999999999993,,,-0.6000000000000001,,-0.4606896551724139,,,-0.6000000000000001,,-0.41000000000000003
AZN,,,,,149,8.720000000000004,0.05852348993288593,0.07999999999999996,85,61,3,0.5704697986577181,0.40939597315436244,,,0.5,0.5,0.7857142857142857,0.21428571428571427,0.5510204081632653,0.42857142857142855,0.5606060606060606,0.4090909090909091,,,,,20.0,,49.0,14.0,66.0,10.0,,27.0,11.0,37.0,10.0,,21.0,3.0,27.0,0.0,,1.0,0.0,2.0,0.5,,0.5510204081632653,0.7857142857142857,0.5606060606060606,0.5,,0.42857142857142855,0.21428571428571427,0.4090909090909091,0.3899999999999999,,1.510000000000001,1.8000000000000003,5.02,0.019499999999999997,,0.030816326530612264,0.1285714285714286,0.07606060606060605,-0.025000000000000022,,0.06,0.1,0.09499999999999995,0.47400000000000003,,0.3022222222222222,0.20727272727272725,0.34621621621621623,0.27,,0.22000000000000003,0.15,0.24,-0.43500000000000005,,-0.31666666666666665,-0.1599999999999999,-0.28851851851851856,-0.33499999999999996,,-0.2400000000000001,-0.21999999999999975,-0.19999999999999998
AZO,,,,,57,2.3099999999999996,0.040526315789473674,-0.020000000000000018,28,29,0,0.49122807017543857,0.5087719298245614,,,,,,,,,0.49122807017543857,0.5087719298245614,,,,,,,,,57.0,,,,,28.0,,,,,29.0,,,,,0.0,,,,,0.49122807017543857,,,,,0.5087719298245614,,,,,2.3099999999999996,,,,,0.040526315789473674,,,,,-0.020000000000000018,,,,,0.5189285714285713,,,,,0.36,,,,,-0.4213793103448276,,,,,-0.29000000000000004
AZTA,,,,,65,2.0400000000000027,0.03138461538461543,-0.12,29,36,0,0.4461538461538462,0.5538461538461539,,,,,,,,,0.4461538461538462,0.5538461538461539,,,,,,,,,65.0,,,,,29.0,,,,,36.0,,,,,0.0,,,,,0.4461538461538462,,,,,0.5538461538461539,,,,,2.0400000000000027,,,,,0.03138461538461543,,,,,-0.12,,,,,1.1141379310344828,,,,,0.76,,,,,-0.8408333333333335,,,,,-0.705
AZYY,,,,,4,-1.3200000000000003,-0.33000000000000007,-0.2700000000000001,2,2,0,0.5,0.5,,,,,,,,,0.5,0.5,,,,,,,,,4.0,,,,,2.0,,,,,2.0,,,,,0.0,,,,,0.5,,,,,0.5,,,,,-1.3200000000000003,,,,,-0.33000000000000007,,,,,-0.2700000000000001,,,,,0.22499999999999998,,,,,0.22499999999999998,,,,,-0.885,,,,,-0.885
AZZ,,,,,62,2.5299999999999976,0.04080645161290319,0.04500000000000001,35,27,0,0.5645161290322581,0.43548387096774194,,,,,,,0.0,1.0,0.5737704918032787,0.4262295081967213,,,,,,,1.0,,61.0,,,0.0,,35.0,,,1.0,,26.0,,,0.0,,0.0,,,0.0,,0.5737704918032787,,,1.0,,0.4262295081967213,,,-2.2600000000000007,,4.790000000000001,,,-2.2600000000000007,,0.07852459016393444,,,-2.2600000000000007,,0.050000000000000044,,,,,0.5519999999999999,,,,,0.39,,,-2.2600000000000007,,-0.5588461538461537,,,-2.2600000000000007,,-0.46
B,,,,,195,14.610000000000003,0.07492307692307694,0.06,103,85,7,0.5282051282051282,0.4358974358974359,0.36363636363636365,0.6363636363636364,0.45454545454545453,0.48484848484848486,0.5238095238095238,0.42857142857142855,0.578125,0.359375,0.5454545454545454,0.45454545454545453,,,,,33.0,11.0,64.0,21.0,66.0,15.0,4.0,37.0,11.0,36.0,16.0,7.0,23.0,9.0,30.0,2.0,0.0,4.0,1.0,0.0,0.45454545454545453,0.36363636363636365,0.578125,0.5238095238095238,0.5454545454545454,0.48484848484848486,0.6363636363636364,0.359375,0.42857142857142855,0.45454545454545453,-5.680000000000001,-3.59,2.81,-0.2100000000000004,21.28,-0.17212121212121215,-0.32636363636363636,0.04390625,-0.01000000000000002,0.32242424242424245,0.0,-0.25,0.08000000000000002,0.03,0.1650000000000002,0.3733333333333333,0.1750000000000001,0.26999999999999996,0.28454545454545443,1.168888888888889,0.34999999999999987,0.1200000000000001,0.18999999999999995,0.17000000000000015,0.94,-0.705,-0.6128571428571429,-0.31217391304347825,-0.37111111111111117,-0.6933333333333334,-0.51,-0.6599999999999999,-0.22999999999999998,-0.25,-0.51
BA,,,,,186,-16.950000000000003,-0.09112903225806453,-0.030000000000000027,79,99,8,0.42473118279569894,0.532258064516129,0.42857142857142855,0.5,0.5238095238095238,0.47619047619047616,0.3333333333333333,0.5555555555555556,0.46774193548387094,0.45161290322580644,0.36363636363636365,0.6363636363636364,,,,,21.0,28.0,62.0,9.0,66.0,11.0,12.0,29.0,3.0,24.0,10.0,14.0,28.0,5.0,42.0,0.0,2.0,5.0,1.0,0.0,0.5238095238095238,0.42857142857142855,0.46774193548387094,0.3333333333333333,0.36363636363636365,0.47619047619047616,0.5,0.45161290322580644,0.5555555555555556,0.6363636363636364,0.9,-0.9700000000000001,2.8600000000000008,0.09999999999999995,-19.840000000000003,0.04285714285714286,-0.03464285714285715,0.04612903225806453,0.011111111111111106,-0.30060606060606065,0.020000000000000018,-0.009999999999999953,0.0,-0.020000000000000018,-0.18000000000000002,0.22454545454545452,0.07416666666666667,0.2537931034482758,0.17666666666666667,0.4383333333333334,0.22999999999999998,0.06999999999999992,0.09999999999999999,0.22,0.32999999999999996,-0.15700000000000003,-0.13285714285714287,-0.16071428571428573,-0.08600000000000001,-0.722857142857143,-0.09,-0.07500000000000004,-0.125,-0.050000000000000044,-0.54
BABA,,,,,241,0.22000000000000214,0.000912863070539428,0.0,120,114,7,0.4979253112033195,0.4730290456431535,0.5,0.5,0.38461538461538464,0.5576923076923077,0.6410256410256411,0.3076923076923077,0.515625,0.453125,0.48484848484848486,0.5151515151515151,,,,,52.0,20.0,64.0,39.0,66.0,20.0,10.0,33.0,25.0,32.0,29.0,10.0,29.0,12.0,34.0,3.0,0.0,2.0,2.0,0.0,0.38461538461538464,0.5,0.515625,0.6410256410256411,0.48484848484848486,0.5576923076923077,0.5,0.453125,0.3076923076923077,0.5151515151515151,-7.6700000000000035,-0.7300000000000009,0.6900000000000001,4.150000000000001,3.7800000000000007,-0.14750000000000008,-0.036500000000000046,0.010781250000000001,0.10641025641025645,0.05727272727272728,-0.05999999999999983,-1.1102230246251565e-16,0.03499999999999992,0.06999999999999984,-0.030000000000000013,0.17049999999999996,0.1499999999999999,0.25575757575757574,0.2540000000000001,0.5834374999999998,0.1200000000000001,0.07999999999999985,0.1699999999999997,0.1499999999999999,0.54,-0.38206896551724145,-0.223,-0.26724137931034475,-0.18333333333333335,-0.4379411764705883,-0.35,-0.10999999999999988,-0.15999999999999992,-0.175,-0.31500000000000006
BABO,,,,,71,-3.3399999999999954,-0.047042253521126697,-0.05000000000000071,32,37,2,0.4507042253521127,0.5211267605633803,,,0.0,1.0,,,0.5,0.4,0.45,0.5333333333333333,,,,,1.0,,10.0,,60.0,0.0,,5.0,,27.0,1.0,,4.0,,32.0,0.0,,1.0,,1.0,0.0,,0.5,,0.45,1.0,,0.4,,0.5333333333333333,-0.05000000000000071,,2.070000000000001,,-5.3599999999999985,-0.05000000000000071,,0.20700000000000013,,-0.0893333333333333,-0.05000000000000071,,0.2550000000000001,,-0.060000000000000026,,,0.9120000000000001,,0.5155555555555557,,,0.6399999999999999,,0.37,-0.05000000000000071,,-0.6225,,-0.6025,-0.05000000000000071,,-0.525,,-0.4750000000000001
BABW,,,,,1,-0.31999999999999984,-0.31999999999999984,-0.31999999999999984,0,1,0,0.0,1.0,,,,,,,,,0.0,1.0,,,,,,,,,1.0,,,,,0.0,,,,,1.0,,,,,0.0,,,,,0.0,,,,,1.0,,,,,-0.31999999999999984,,,,,-0.31999999999999984,,,,,-0.31999999999999984,,,,,,,,,,,,,,,-0.31999999999999984,,,,,-0.31999999999999984
BABX,,,,,232,-3.0800000000000125,-0.01327586206896557,0.03500000000000013,121,105,6,0.521551724137931,0.4525862068965517,0.4,0.5,0.46938775510204084,0.4897959183673469,0.696969696969697,0.30303030303030304,0.515625,0.453125,0.5151515151515151,0.48484848484848486,,,,,49.0,20.0,64.0,33.0,66.0,23.0,8.0,33.0,23.0,34.0,24.0,10.0,29.0,10.0,32.0,2.0,2.0,2.0,0.0,0.0,0.46938775510204084,0.4,0.515625,0.696969696969697,0.5151515151515151,0.4897959183673469,0.5,0.453125,0.30303030303030304,0.48484848484848486,-17.110000000000003,-1.4399999999999988,0.14999999999999714,7.87,7.450000000000003,-0.34918367346938783,-0.07199999999999994,0.0023437499999999552,0.2384848484848485,0.11287878787878793,0.0,-0.015000000000000124,0.020000000000000018,0.21999999999999975,0.13999999999999996,0.2991304347826087,0.28874999999999995,0.5036363636363635,0.5321739130434784,1.1214705882352942,0.18000000000000016,0.19500000000000006,0.29000000000000004,0.31000000000000005,1.085,-0.9995833333333334,-0.37499999999999983,-0.5679310344827586,-0.43700000000000017,-0.9587499999999997,-0.47,-0.16499999999999976,-0.40000000000000013,-0.37,-0.7249999999999996
BAC,,,,,88,6.39,0.07261363636363637,0.12,56,32,0,0.6363636363636364,0.36363636363636365,,,0.5,0.5,,,0.4,0.6,0.7121212121212122,0.2878787878787879,,,,,2.0,,20.0,,66.0,1.0,,8.0,,47.0,1.0,,12.0,,19.0,0.0,,0.0,,0.0,0.5,,0.4,,0.7121212121212122,0.5,,0.6,,0.2878787878787879,-0.0800000000000003,,-2.2000000000000006,,8.669999999999998,-0.04000000000000015,,-0.11000000000000003,,0.13136363636363635,-0.04000000000000015,,-0.11499999999999999,,0.21999999999999997,0.47999999999999976,,0.26125,,0.3672340425531916,0.47999999999999976,,0.135,,0.31999999999999995,-0.56,,-0.3575000000000001,,-0.45210526315789473,-0.56,,-0.26,,-0.4
BAC/PP,,,,,47,-0.08000000000000007,-0.0017021276595744696,0.0,19,21,7,0.40425531914893614,0.44680851063829785,,,,,,,,,0.40425531914893614,0.44680851063829785,,,,,,,,,47.0,,,,,19.0,,,,,21.0,,,,,7.0,,,,,0.40425531914893614,,,,,0.44680851063829785,,,,,-0.08000000000000007,,,,,-0.0017021276595744696,,,,,0.0,,,,,0.19578947368421049,,,,,0.16999999999999998,,,,,-0.18095238095238098,,,,,-0.12
BAC/PQ,,,,,53,-2.750000000000001,-0.051886792452830205,0.0,20,26,7,0.37735849056603776,0.49056603773584906,,,,,,,0.0,1.0,0.4,0.46,,,,,,,3.0,,50.0,,,0.0,,20.0,,,3.0,,23.0,,,0.0,,7.0,,,0.0,,0.4,,,1.0,,0.46,,,-1.58,,-1.17,,,-0.5266666666666667,,-0.023399999999999997,,,-0.55,,0.0,,,,,0.15400000000000003,,,,,0.11000000000000001,,,-0.5266666666666667,,-0.18478260869565216,,,-0.55,,-0.16
BACQ,,,,,43,2.1500000000000004,0.05000000000000001,-0.10000000000000009,19,22,2,0.4418604651162791,0.5116279069767442,,,0.0,1.0,0.0,1.0,0.5,0.5,0.4444444444444444,0.48148148148148145,,,,,1.0,,14.0,1.0,27.0,0.0,,7.0,0.0,12.0,1.0,,7.0,1.0,13.0,0.0,,0.0,0.0,2.0,0.0,,0.5,0.0,0.4444444444444444,1.0,,0.5,1.0,0.48148148148148145,-1.0199999999999996,,1.29,-0.71,2.59,-1.0199999999999996,,0.09214285714285715,-0.71,0.09592592592592591,-1.0199999999999996,,-0.010000000000000037,-0.71,0.0,,,0.8914285714285713,,0.685,,,0.64,,0.27499999999999997,-1.0199999999999996,,-0.7071428571428572,-0.71,-0.433076923076923,-1.0199999999999996,,-0.54,-0.71,-0.38
BAGY,,,,,18,-2.2200000000000015,-0.12333333333333342,-0.04500000000000001,7,9,2,0.3888888888888889,0.5,,,,,,,0.0,0.0,0.4117647058823529,0.5294117647058824,,,,,,,1.0,,17.0,,,0.0,,7.0,,,0.0,,9.0,,,1.0,,1.0,,,0.0,,0.4117647058823529,,,0.0,,0.5294117647058824,,,0.0,,-2.2200000000000015,,,0.0,,-0.13058823529411773,,,0.0,,-0.09000000000000002,,,,,0.447142857142857,,,,,0.45,,,,,-0.5944444444444446,,,,,-0.32999999999999985
BAH,,,,,71,-1.020000000000001,-0.014366197183098605,0.020000000000000018,37,33,1,0.5211267605633803,0.4647887323943662,0.5,0.5,,,,,0.0,1.0,0.5454545454545454,0.4393939393939394,,,,,,2.0,3.0,,66.0,,1.0,0.0,,36.0,,1.0,3.0,,29.0,,0.0,0.0,,1.0,,0.5,0.0,,0.5454545454545454,,0.5,1.0,,0.4393939393939394,,0.09999999999999987,-3.8400000000000007,,2.7199999999999993,,0.04999999999999993,-1.2800000000000002,,0.0412121212121212,,0.04999999999999993,-0.9400000000000001,,0.045,,0.9899999999999999,,,0.5538888888888889,,0.9899999999999999,,,0.37500000000000006,,-0.89,-1.2800000000000002,,-0.593793103448276,,-0.89,-0.9400000000000001,,-0.5
BAI,,,,,72,-20.43000000000001,-0.28375000000000017,-0.245,23,48,1,0.3194444444444444,0.6666666666666666,,,,,,,0.5,0.5,0.30303030303030304,0.6818181818181818,,,,,,,6.0,,66.0,,,3.0,,20.0,,,3.0,,45.0,,,0.0,,1.0,,,0.5,,0.30303030303030304,,,0.5,,0.6818181818181818,,,-2.100000000000001,,-18.33000000000001,,,-0.35000000000000014,,-0.2777272727272729,,,-0.11999999999999988,,-0.245,,,1.4433333333333334,,0.3959999999999999,,,1.4,,0.255,,,-2.1433333333333335,,-0.5833333333333335,,,-1.9500000000000002,,-0.44999999999999996
BAIG,,,,,114,-43.02,-0.37736842105263163,-0.17999999999999972,50,63,1,0.43859649122807015,0.5526315789473685,0.25,0.75,0.46153846153846156,0.5384615384615384,0.4166666666666667,0.5833333333333334,0.6578947368421053,0.3157894736842105,0.2765957446808511,0.723404255319149,,,,,13.0,4.0,38.0,12.0,47.0,6.0,1.0,25.0,5.0,13.0,7.0,3.0,12.0,7.0,34.0,0.0,0.0,1.0,0.0,0.0,0.46153846153846156,0.25,0.6578947368421053,0.4166666666666667,0.2765957446808511,0.5384615384615384,0.75,0.3157894736842105,0.5833333333333334,0.723404255319149,-0.4499999999999984,-2.1500000000000012,37.84,2.2899999999999965,-80.55,-0.03461538461538449,-0.5375000000000003,0.9957894736842107,0.19083333333333305,-1.7138297872340424,-0.040000000000000036,-0.4350000000000005,0.9300000000000002,-0.31499999999999995,-2.2300000000000004,2.27,4.709999999999999,2.3011999999999997,3.3939999999999997,3.8899999999999997,2.255,4.709999999999999,1.58,1.0999999999999996,2.75,-2.0099999999999993,-2.2866666666666666,-1.6408333333333331,-2.097142857142857,-3.856470588235294,-2.3299999999999996,-0.8200000000000003,-1.0550000000000002,-2.0900000000000003,-3.8649999999999998
