ticker,open_glob_total,open_glob_up_rate,open_glob_down_rate,open_glob_mean_move,open_glob_median_move,open_5m_total,open_5m_up_rate,open_5m_down_rate,open_5m_mean_move,open_5m_median_move,open_10m_total,open_10m_up_rate,open_10m_down_rate,open_10m_mean_move,open_10m_median_move,open_15m_total,open_15m_up_rate,open_15m_down_rate,open_15m_mean_move,open_15m_median_move,open_20m_total,open_20m_up_rate,open_20m_down_rate,open_20m_mean_move,open_20m_median_move,open_30m_total,open_30m_up_rate,open_30m_down_rate,open_30m_mean_move,open_30m_median_move
BMA,53.0,0.4528301886792453,0.5471698113207547,-0.14966675037905383,-0.6664142172632781,54.0,0.4074074074074074,0.5925925925925926,-0.2048426190261774,-0.6146546350928928,57.0,0.42105263157894735,0.5789473684210527,0.0011079586220261689,-0.4480023878680184,61.0,0.4426229508196721,0.5573770491803278,-0.13554751474037274,-0.5795085849259141,59.0,0.423728813559322,0.576271186440678,-0.2520958889975671,-0.6794092161605647,53.0,0.4528301886792453,0.5471698113207547,-0.14966675037905383,-0.6664142172632781
BMEZ,21.0,0.7619047619047619,0.23809523809523808,0.348706368493473,0.48977801476715044,20.0,0.7,0.3,0.20731197113226685,0.3463979794301686,23.0,0.7391304347826086,0.2608695652173913,0.24895061629823612,0.3620509452666232,25.0,0.76,0.24,0.28166335880922233,0.4195766793154032,26.0,0.7307692307692307,0.2692307692307692,0.23781296859055567,0.38178741587915344,21.0,0.7619047619047619,0.23809523809523808,0.348706368493473,0.48977801476715044
BMI,26.0,0.4230769230769231,0.5769230769230769,0.08968346439758516,-0.4258766789990598,28.0,0.42857142857142855,0.5714285714285714,0.0939133066118136,-0.37475985474328954,34.0,0.4411764705882353,0.5588235294117647,-0.016340747121692912,-0.38542759794710224,35.0,0.34285714285714286,0.6571428571428571,-0.1923785777765118,-0.5162148819682799,38.0,0.39473684210526316,0.6052631578947368,-0.03462983839738875,-0.3996288995148034,26.0,0.4230769230769231,0.5769230769230769,0.08968346439758516,-0.4258766789990598
BMNG,3.0,0.3333333333333333,0.6666666666666666,1.422143969469447,-1.5219344237493382,7.0,0.14285714285714285,0.8571428571428571,-1.514149760150152,-1.5019730127499797,6.0,0.16666666666666666,0.8333333333333334,-1.5542643552437063,-1.721586214709231,6.0,0.16666666666666666,0.8333333333333334,-0.8849365602735008,-2.1069056122935637,5.0,0.4,0.6,0.05940405381236191,-1.7435905260917428,3.0,0.3333333333333333,0.6666666666666666,1.422143969469447,-1.5219344237493382
BMNR,61.0,0.4098360655737705,0.5901639344262295,-0.09110178196308702,-0.9633515956985694,59.0,0.3050847457627119,0.6949152542372882,-0.6105467727033584,-0.8365686869021838,60.0,0.2833333333333333,0.7166666666666667,-0.6454984524289406,-0.9602204111735957,59.0,0.3050847457627119,0.6949152542372882,-0.6794306139116727,-1.0157552070294007,60.0,0.35,0.65,-0.43519891312652975,-0.9716698567447779,61.0,0.4098360655737705,0.5901639344262295,-0.09110178196308702,-0.9633515956985694
BMNU,29.0,0.3103448275862069,0.6896551724137931,-1.0706822463093002,-2.1968756066226836,28.0,0.17857142857142858,0.8214285714285714,-1.3456268260179982,-1.653246524649682,29.0,0.27586206896551724,0.7241379310344828,-0.9443757941697686,-1.0863790427363296,27.0,0.2962962962962963,0.7037037037037037,-1.2700454646787274,-1.9592785840512383,27.0,0.2222222222222222,0.7777777777777778,-1.4002622551959534,-1.8864524062779942,29.0,0.3103448275862069,0.6896551724137931,-1.0706822463093002,-2.1968756066226836
BMO,28.0,0.5,0.5,-0.013951365731946457,-0.006268321668001509,15.0,0.6,0.4,0.09308635700977434,0.3030077346102944,16.0,0.5,0.5,-0.021267984756138253,-0.036978545087951176,20.0,0.5,0.5,-0.009929267860765423,0.0011426028546701605,23.0,0.5217391304347826,0.4782608695652174,0.018446368039362254,0.326911477671632,28.0,0.5,0.5,-0.013951365731946457,-0.006268321668001509
BMRN,53.0,0.5660377358490566,0.4339622641509434,0.08456614975633833,0.49179715038647487,44.0,0.5454545454545454,0.45454545454545453,0.12765086694664085,0.32692569999462906,46.0,0.5,0.5,-0.020770129859178872,0.032846566273664335,51.0,0.49019607843137253,0.5098039215686274,-0.1065030289423625,-0.3035681588309136,45.0,0.4666666666666667,0.5333333333333333,-0.051039409483401625,-0.36629772628006263,53.0,0.5660377358490566,0.4339622641509434,0.08456614975633833,0.49179715038647487
BMY,56.0,0.5714285714285714,0.42857142857142855,0.2590122367398597,0.3536166731028856,39.0,0.5641025641025641,0.4358974358974359,0.14206968192877975,0.45134707027543186,40.0,0.575,0.425,0.11709822914030169,0.3821136577104589,45.0,0.5777777777777777,0.4222222222222222,0.1628704276150398,0.41352921190156433,53.0,0.5471698113207547,0.4528301886792453,0.15314646120874137,0.3370546519858353,56.0,0.5714285714285714,0.42857142857142855,0.2590122367398597,0.3536166731028856
BN,42.0,0.42857142857142855,0.5714285714285714,-0.16642400017296768,-0.4193596365662744,35.0,0.4,0.6,-0.13701102415631083,-0.33971774775474195,38.0,0.47368421052631576,0.5263157894736842,-0.12002491743549527,-0.32748685745876416,40.0,0.4,0.6,-0.19746663307213064,-0.3323614388389018,33.0,0.36363636363636365,0.6363636363636364,-0.22671269481589137,-0.4609692450018632,42.0,0.42857142857142855,0.5714285714285714,-0.16642400017296768,-0.4193596365662744
BNC,47.0,0.3404255319148936,0.6595744680851063,-1.3675218120460317,-1.9741007123093013,58.0,0.3103448275862069,0.6896551724137931,-0.76808951300511,-1.3158900905236248,57.0,0.3333333333333333,0.6666666666666666,-0.6956018153833229,-1.2878099966048828,58.0,0.3275862068965517,0.6724137931034483,-0.6838199889583416,-1.5942374561182693,63.0,0.3492063492063492,0.6507936507936508,-0.9340704264108187,-1.1961654533746202,47.0,0.3404255319148936,0.6595744680851063,-1.3675218120460317,-1.9741007123093013
BNDW,3.0,0.0,1.0,-0.32413189460456976,-0.325368664877812,3.0,0.0,1.0,-0.3338256328209943,-0.3289051278848154,3.0,0.0,1.0,-0.32905021057334133,-0.32174813833718563,2.0,0.0,1.0,-0.3433692286673895,-0.3433692286673895,3.0,0.0,1.0,-0.3267112841512894,-0.3358635871750226,3.0,0.0,1.0,-0.32413189460456976,-0.325368664877812
BNKU,6.0,0.3333333333333333,0.6666666666666666,-0.9899020011186733,-1.113841958648698,7.0,0.42857142857142855,0.5714285714285714,-0.9989738952546829,-0.9307520265046221,11.0,0.45454545454545453,0.5454545454545454,-0.6003094543426393,-0.6648907260244363,11.0,0.5454545454545454,0.45454545454545453,-0.5298032559647164,0.5509135997147752,12.0,0.5,0.5,-0.307048985586043,0.17015161422343494,6.0,0.3333333333333333,0.6666666666666666,-0.9899020011186733,-1.113841958648698
BNL,35.0,0.5714285714285714,0.42857142857142855,0.19220941061826896,0.4059477891326324,26.0,0.5769230769230769,0.4230769230769231,0.11713704703794882,0.32363762764789916,35.0,0.5714285714285714,0.42857142857142855,0.10720417799508863,0.36070269177479464,31.0,0.7096774193548387,0.2903225806451613,0.26194163912611756,0.3792069644885876,30.0,0.5666666666666667,0.43333333333333335,0.13832312590151538,0.3616200991966467,35.0,0.5714285714285714,0.42857142857142855,0.19220941061826896,0.4059477891326324
BNO,19.0,0.5789473684210527,0.42105263157894735,0.019594797958758105,0.34698259031447076,4.0,0.75,0.25,0.1987202734175436,0.3249415564792191,11.0,0.45454545454545453,0.5454545454545454,0.03084280508986812,-0.3122836694687936,12.0,0.5,0.5,0.04647850799492278,0.041805204004463636,15.0,0.5333333333333333,0.4666666666666667,0.02239203417109333,0.33624876341404875,19.0,0.5789473684210527,0.42105263157894735,0.019594797958758105,0.34698259031447076
BNS,20.0,0.75,0.25,0.31274450423984856,0.32425411616062716,10.0,0.6,0.4,0.40815233881743573,0.31422681546683373,12.0,0.5833333333333334,0.4166666666666667,0.3064854173126269,0.3409596616659849,15.0,0.7333333333333333,0.26666666666666666,0.36629066189630766,0.3713987210906211,17.0,0.7647058823529411,0.23529411764705882,0.3611483681858374,0.37245519582373987,20.0,0.75,0.25,0.31274450423984856,0.32425411616062716
BNTC,9.0,0.7777777777777778,0.2222222222222222,2.8806877295115587,1.314965777305166,18.0,0.2777777777777778,0.7222222222222222,-0.5997826764038893,-0.784921391382909,16.0,0.5,0.5,0.5140361348594629,-0.10354930737371815,18.0,0.5,0.5,0.6000176638404336,-0.04502856193305815,16.0,0.625,0.375,1.3512961487459063,0.39974436628219534,9.0,0.7777777777777778,0.2222222222222222,2.8806877295115587,1.314965777305166
BNTX,36.0,0.4722222222222222,0.5277777777777778,-0.13505674798317205,-0.35567858076306913,42.0,0.5476190476190477,0.4523809523809524,0.04266049503087496,0.37879622207124264,45.0,0.5111111111111111,0.4888888888888889,0.019052220819245097,0.335129305335391,52.0,0.5192307692307693,0.4807692307692308,-0.016727790090735755,0.30555647635768235,48.0,0.5625,0.4375,-2.9513764721951958e-05,0.3968833287921969,36.0,0.4722222222222222,0.5277777777777778,-0.13505674798317205,-0.35567858076306913
BOAT,,,,,,3.0,0.3333333333333333,0.6666666666666666,-0.1982791264249902,-0.7792200553998097,4.0,0.0,1.0,-0.485380592791404,-0.4602495472912249,3.0,0.3333333333333333,0.6666666666666666,-0.1610261473941499,-0.31446061798816594,4.0,0.5,0.5,-0.10870668133518002,-0.018251453319806377,,,,,
BOC,22.0,0.4090909090909091,0.5909090909090909,-0.16223899610291068,-0.42466344348146,29.0,0.4482758620689655,0.5517241379310345,0.023990161281219936,-0.3521140239892029,22.0,0.3181818181818182,0.6818181818181818,-0.1911438316065429,-0.47497963742844096,38.0,0.42105263157894735,0.5789473684210527,-0.08265432457947601,-0.3964566774350531,30.0,0.5,0.5,-0.04732216887921026,-0.0015703304245995309,22.0,0.4090909090909091,0.5909090909090909,-0.16223899610291068,-0.42466344348146
BOEG,4.0,0.25,0.75,-1.5822341633695838,-2.404828185239072,7.0,0.2857142857142857,0.7142857142857143,-1.3095823754884812,-1.571820615367503,8.0,0.625,0.375,-0.5600110763406219,0.6721881644462191,10.0,0.5,0.5,-1.0454846132768427,0.08661116554493087,8.0,0.375,0.625,-1.4973825312862037,-2.0246689424547326,4.0,0.25,0.75,-1.5822341633695838,-2.404828185239072
BOEU,12.0,0.5833333333333334,0.4166666666666667,0.020857877334827062,0.4456569157524348,26.0,0.34615384615384615,0.6538461538461539,-0.6851717893283287,-0.7917457963375674,27.0,0.4074074074074074,0.5925925925925926,-0.31890159671528684,-0.6275100377572729,30.0,0.4666666666666667,0.5333333333333333,-0.45413709815571174,-0.4709418388105957,27.0,0.48148148148148145,0.5185185185185185,-0.47934264920501024,-1.0328606630732096,12.0,0.5833333333333334,0.4166666666666667,0.020857877334827062,0.4456569157524348
BOIL,57.0,0.45614035087719296,0.543859649122807,-0.10833285007676742,-0.38885559578746287,40.0,0.4,0.6,-0.156932132616788,-0.37363274020802417,48.0,0.5208333333333334,0.4791666666666667,0.0186441795045733,0.33549632701936893,54.0,0.5185185185185185,0.48148148148148145,-0.000468263764332346,0.36023865853025416,56.0,0.48214285714285715,0.5178571428571429,-0.03705707261775494,-0.3228055271893904,57.0,0.45614035087719296,0.543859649122807,-0.10833285007676742,-0.38885559578746287
BOKF,23.0,0.5652173913043478,0.43478260869565216,0.06594200412948373,0.3823989852639098,32.0,0.59375,0.40625,0.2069744514827759,0.4471071646654834,35.0,0.6857142857142857,0.3142857142857143,0.28691874765779535,0.4847204747777667,32.0,0.59375,0.40625,0.1332338094047841,0.45138101081286797,30.0,0.6333333333333333,0.36666666666666664,0.19122270814878384,0.49557260241507306,23.0,0.5652173913043478,0.43478260869565216,0.06594200412948373,0.3823989852639098
BOOT,41.0,0.5365853658536586,0.4634146341463415,0.2673158107489124,0.4511592293721556,43.0,0.46511627906976744,0.5348837209302325,-0.19596801853924573,-0.37037348838601103,48.0,0.4583333333333333,0.5416666666666666,-0.11855572492870947,-0.44557397575626934,51.0,0.49019607843137253,0.5098039215686274,-0.11456865419952623,-0.375479239004628,47.0,0.5531914893617021,0.44680851063829785,-0.018061361934016265,0.3366232273835035,41.0,0.5365853658536586,0.4634146341463415,0.2673158107489124,0.4511592293721556
BOTT,1.0,0.0,1.0,-1.409680854819928,-1.409680854819928,4.0,0.25,0.75,-0.8101754287266894,-1.0137247971975183,4.0,0.25,0.75,-0.5915439116487675,-0.6318583940019384,2.0,0.0,1.0,-0.9439202010312453,-0.9439202010312453,3.0,0.6666666666666666,0.3333333333333333,0.27021619507923517,0.6124813118029149,1.0,0.0,1.0,-1.409680854819928,-1.409680854819928
BOTZ,30.0,0.5,0.5,-0.013200781722997323,-0.014063776566569652,14.0,0.2857142857142857,0.7142857142857143,-0.25971272631704545,-0.4624741099278129,24.0,0.2916666666666667,0.7083333333333334,-0.20718250750563585,-0.33624388831358654,22.0,0.36363636363636365,0.6363636363636364,-0.18721192685529528,-0.4222420424492723,29.0,0.4827586206896552,0.5172413793103449,-0.04896702917788822,-0.30779232527451406,30.0,0.5,0.5,-0.013200781722997323,-0.014063776566569652
BOX,44.0,0.5,0.5,-0.1986811265059961,-0.014559565436261801,25.0,0.4,0.6,-0.3073078380467816,-0.3144761517144268,33.0,0.42424242424242425,0.5757575757575758,-0.2439358093491031,-0.4175959181319633,41.0,0.4634146341463415,0.5365853658536586,-0.16281772399427583,-0.3512573994228996,39.0,0.5384615384615384,0.46153846153846156,-0.1349265364739287,0.3310260146845323,44.0,0.5,0.5,-0.1986811265059961,-0.014559565436261801
BP,34.0,0.6764705882352942,0.3235294117647059,0.23075107851853968,0.5565661128422494,26.0,0.8846153846153846,0.11538461538461539,0.32212089809068406,0.3892706013362668,24.0,0.75,0.25,0.29371905046358765,0.40506158017573624,33.0,0.696969696969697,0.30303030303030304,0.2619275864481593,0.3879471042279814,32.0,0.59375,0.40625,0.17279035567947243,0.40687185579747487,34.0,0.6764705882352942,0.3235294117647059,0.23075107851853968,0.5565661128422494
BPOP,34.0,0.4411764705882353,0.5588235294117647,-0.17416255422564864,-0.3907873553177177,34.0,0.47058823529411764,0.5294117647058824,-0.07280015004674562,-0.32339228707159995,37.0,0.43243243243243246,0.5675675675675675,-0.1303229168218504,-0.35269812292851865,32.0,0.46875,0.53125,-0.14048698938863013,-0.34860072111507767,33.0,0.5757575757575758,0.42424242424242425,0.0012969624978556161,0.3180926647148308,34.0,0.4411764705882353,0.5588235294117647,-0.17416255422564864,-0.3907873553177177
BR,26.0,0.34615384615384615,0.6538461538461539,-0.3041578393005536,-0.4929088354097777,19.0,0.3157894736842105,0.6842105263157895,-0.22792334691713015,-0.5244833843371932,28.0,0.35714285714285715,0.6428571428571429,-0.22714346942039487,-0.5069335916641937,29.0,0.3103448275862069,0.6896551724137931,-0.21300984622639627,-0.4061519357144272,25.0,0.28,0.72,-0.24921575942491894,-0.4542474906916394,26.0,0.34615384615384615,0.6538461538461539,-0.3041578393005536,-0.4929088354097777
BRBI,3.0,0.0,1.0,-3.3790955182536124,-1.2846489578996367,6.0,0.0,1.0,-1.531003723355336,-0.7334130199163513,6.0,0.16666666666666666,0.8333333333333334,-1.966587478540575,-1.1965905276397792,6.0,0.16666666666666666,0.8333333333333334,-2.4831043054537036,-1.5180894884064544,5.0,0.2,0.8,-2.4975892446970467,-0.450108524274484,3.0,0.0,1.0,-3.3790955182536124,-1.2846489578996367
BRBR,53.0,0.5471698113207547,0.4528301886792453,0.12091317051332699,0.6212732517049346,48.0,0.4583333333333333,0.5416666666666666,-0.10512386436373455,-0.4677192009886477,54.0,0.42592592592592593,0.5740740740740741,-0.29911689123982876,-0.4163008409590274,55.0,0.45454545454545453,0.5454545454545454,-0.263615596116098,-0.4674019691604858,56.0,0.5357142857142857,0.4642857142857143,-0.09007286001079387,0.429468559629298,53.0,0.5471698113207547,0.4528301886792453,0.12091317051332699,0.6212732517049346
BRCB,19.0,0.21052631578947367,0.7894736842105263,-1.5383249933732124,-1.285545508778907,23.0,0.391304347826087,0.6086956521739131,-0.2608649836444053,-0.7742692037294496,28.0,0.39285714285714285,0.6071428571428571,-0.44334341720617626,-0.47223538893949035,27.0,0.3333333333333333,0.6666666666666666,-0.6934014856466608,-0.7192734796930056,31.0,0.3548387096774194,0.6451612903225806,-0.9176334394965732,-1.0695160257408465,19.0,0.21052631578947367,0.7894736842105263,-1.5383249933732124,-1.285545508778907
BRK.B,46.0,0.5217391304347826,0.4782608695652174,0.03729425836832966,0.3308045768784518,26.0,0.5384615384615384,0.46153846153846156,0.0012409589892416516,0.3064306092888991,34.0,0.5,0.5,-0.004661364331032258,0.012116215944496522,38.0,0.5789473684210527,0.42105263157894735,0.04600001293718538,0.357918536727031,37.0,0.5135135135135135,0.4864864864864865,0.008895910622820748,0.30713788136349507,46.0,0.5217391304347826,0.4782608695652174,0.03729425836832966,0.3308045768784518
BRKC,1.0,1.0,0.0,0.42328203796708763,0.42328203796708763,1.0,0.0,1.0,-0.9498994082680068,-0.9498994082680068,1.0,1.0,0.0,0.8795773171629495,0.8795773171629495,1.0,0.0,1.0,-1.0855959106446655,-1.0855959106446655,,,,,,1.0,1.0,0.0,0.42328203796708763,0.42328203796708763
BRKR,53.0,0.49056603773584906,0.5094339622641509,0.09514494503865137,-0.3178914505505226,52.0,0.4423076923076923,0.5576923076923077,-0.17169458275176444,-0.451782100460002,52.0,0.4230769230769231,0.5769230769230769,-0.2425299129117073,-0.4060958101701262,56.0,0.5357142857142857,0.4642857142857143,-0.110329939647394,0.35531291481890603,53.0,0.5283018867924528,0.4716981132075472,-0.08311977830355124,0.424285478801778,53.0,0.49056603773584906,0.5094339622641509,0.09514494503865137,-0.3178914505505226
BRKU,45.0,0.4666666666666667,0.5333333333333333,-0.025306922696608503,-0.4285695601482731,42.0,0.5,0.5,-0.02292278015971311,0.003089572695408327,45.0,0.5555555555555556,0.4444444444444444,0.024004265507299297,0.414645310939199,49.0,0.5306122448979592,0.46938775510204084,0.010700323299389749,0.3282721417771306,51.0,0.5686274509803921,0.43137254901960786,0.09124260030952681,0.3576663342650166,45.0,0.4666666666666667,0.5333333333333333,-0.025306922696608503,-0.4285695601482731
BRKW,4.0,0.75,0.25,-0.30088142515707905,0.4961514605695494,6.0,0.0,1.0,-0.8226341253391464,-0.6633392641221092,8.0,0.5,0.5,-0.10687590641591943,-0.08073581259269713,10.0,0.3,0.7,-0.29654626890719293,-0.5428365159707182,7.0,0.5714285714285714,0.42857142857142855,0.011706013057093718,0.30649007303882314,4.0,0.75,0.25,-0.30088142515707905,0.4961514605695494
BRO,50.0,0.58,0.42,-0.0013371029254254374,0.37418201405673424,26.0,0.6538461538461539,0.34615384615384615,0.08645951437262854,0.3544477873128393,33.0,0.5454545454545454,0.45454545454545453,0.0014844996517967995,0.33469828266139423,39.0,0.5897435897435898,0.41025641025641024,0.05606053599606009,0.3724828126517421,44.0,0.6136363636363636,0.38636363636363635,0.07912349897825272,0.426559160073281,50.0,0.58,0.42,-0.0013371029254254374,0.37418201405673424
BROS,53.0,0.41509433962264153,0.5849056603773585,-0.14738297182893004,-0.7477995676876681,53.0,0.37735849056603776,0.6226415094339622,-0.1684518152532711,-0.4861599172749975,57.0,0.3684210526315789,0.631578947368421,-0.1869951070629678,-0.4518967133297025,56.0,0.39285714285714285,0.6071428571428571,-0.11282231704213966,-0.6300133438407851,52.0,0.40384615384615385,0.5961538461538461,-0.21858685553816842,-0.663663358795713,53.0,0.41509433962264153,0.5849056603773585,-0.14738297182893004,-0.7477995676876681
BRR,2.0,0.5,0.5,0.0009564911142512234,0.0009564911142512234,6.0,0.16666666666666666,0.8333333333333334,-0.2514158358497424,-0.3898690930068782,4.0,0.5,0.5,0.026096953706525317,-0.04227559634532585,7.0,0.42857142857142855,0.5714285714285714,-0.10637473214541845,-0.38834913701272233,6.0,0.5,0.5,-0.0001898161565261347,0.001553080072552726,2.0,0.5,0.5,0.0009564911142512234,0.0009564911142512234
BRRR,25.0,0.56,0.44,0.15571627625048293,0.421807493194315,10.0,0.6,0.4,0.1285946599413701,0.34072290660872584,28.0,0.2857142857142857,0.7142857142857143,-0.22005155315463126,-0.35965407045534525,28.0,0.35714285714285715,0.6428571428571429,-0.1867368132050664,-0.40526912401649406,30.0,0.43333333333333335,0.5666666666666667,-0.08229956111799701,-0.3438396740113536,25.0,0.56,0.44,0.15571627625048293,0.421807493194315
BRSL,43.0,0.6046511627906976,0.3953488372093023,0.3055097865386781,0.5034608053968492,38.0,0.7105263157894737,0.2894736842105263,0.2834795873107932,0.4169067477743593,37.0,0.6486486486486487,0.35135135135135137,0.2704688122585472,0.43050242213331646,39.0,0.6153846153846154,0.38461538461538464,0.30770579634992984,0.4574495486232566,40.0,0.525,0.475,0.2701443705955542,0.3767476844148687,43.0,0.6046511627906976,0.3953488372093023,0.3055097865386781,0.5034608053968492
BRX,44.0,0.5681818181818182,0.4318181818181818,0.04008708321497487,0.3768524270731488,26.0,0.6153846153846154,0.38461538461538464,0.08542423624821861,0.3999024411113994,33.0,0.5454545454545454,0.45454545454545453,-0.0035978655152833277,0.3251450563425795,39.0,0.48717948717948717,0.5128205128205128,-0.046364410627612984,-0.3205133647878333,41.0,0.5121951219512195,0.4878048780487805,-0.05247569070621505,0.3210541388023902,44.0,0.5681818181818182,0.4318181818181818,0.04008708321497487,0.3768524270731488
BRZE,54.0,0.46296296296296297,0.5370370370370371,-0.2905828685472343,-0.48495040598742767,47.0,0.5106382978723404,0.48936170212765956,-0.17496642323718553,0.30745550460660187,49.0,0.3877551020408163,0.6122448979591837,-0.35890262805003226,-0.42652425919587067,50.0,0.34,0.66,-0.42739686597837034,-0.5366465422885436,56.0,0.4642857142857143,0.5357142857142857,-0.36786060178960484,-0.3600538495317607,54.0,0.46296296296296297,0.5370370370370371,-0.2905828685472343,-0.48495040598742767
BRZU,14.0,0.6428571428571429,0.35714285714285715,0.3473092941246425,0.6083378772631987,18.0,0.7222222222222222,0.2777777777777778,0.26529991302211064,0.4684236644489803,22.0,0.45454545454545453,0.5454545454545454,0.040896484289933775,-0.32637705039220144,22.0,0.5909090909090909,0.4090909090909091,0.10391196048746582,0.3905224599274226,21.0,0.5714285714285714,0.42857142857142855,0.1143653497604036,0.4166666666666652,14.0,0.6428571428571429,0.35714285714285715,0.3473092941246425,0.6083378772631987
BSAC,23.0,0.5217391304347826,0.4782608695652174,0.08540633914483149,0.31471252346950696,13.0,0.9230769230769231,0.07692307692307693,0.5414110278494597,0.6188103133111245,28.0,0.6785714285714286,0.32142857142857145,0.2568915514182607,0.40109557142334884,26.0,0.7307692307692307,0.2692307692307692,0.321993042930969,0.5053213666925238,28.0,0.6428571428571429,0.35714285714285715,0.24166187431876915,0.45862110533340106,23.0,0.5217391304347826,0.4782608695652174,0.08540633914483149,0.31471252346950696
BSCQ,2.0,0.0,1.0,-0.45545922126510874,-0.45545922126510874,1.0,0.0,1.0,-0.48248460196230747,-0.48248460196230747,2.0,0.0,1.0,-0.48139049032659975,-0.48139049032659975,1.0,0.0,1.0,-0.4549070407985134,-0.4549070407985134,2.0,0.0,1.0,-0.4529164127199947,-0.4529164127199947,2.0,0.0,1.0,-0.45545922126510874,-0.45545922126510874
BSCR,2.0,0.0,1.0,-0.4165865051620199,-0.4165865051620199,1.0,0.0,1.0,-0.37936652100581947,-0.37936652100581947,2.0,0.0,1.0,-0.4042190675805135,-0.4042190675805135,1.0,0.0,1.0,-0.37936652100581947,-0.37936652100581947,2.0,0.0,1.0,-0.4042190675805135,-0.4042190675805135,2.0,0.0,1.0,-0.4165865051620199,-0.4165865051620199
BSCS,1.0,0.0,1.0,-0.4352038262077085,-0.4352038262077085,1.0,0.0,1.0,-0.4352038262077085,-0.4352038262077085,1.0,0.0,1.0,-0.431339323957447,-0.431339323957447,,,,,,1.0,0.0,1.0,-0.4352038262077085,-0.4352038262077085,1.0,0.0,1.0,-0.4352038262077085,-0.4352038262077085
BSCT,3.0,0.0,1.0,-0.51044722474017,-0.5299437044105071,4.0,0.0,1.0,-0.4813807700708911,-0.4500353264138779,4.0,0.0,1.0,-0.4748073368494504,-0.4500353264138779,4.0,0.0,1.0,-0.4724394553558997,-0.4500353264138779,4.0,0.0,1.0,-0.4720933645750408,-0.4632816447611654,3.0,0.0,1.0,-0.51044722474017,-0.5299437044105071
BSM,34.0,0.5,0.5,0.033692938549856985,-0.002445697749592357,25.0,0.48,0.52,0.002825907647337811,-0.30769201425405734,29.0,0.5862068965517241,0.41379310344827586,0.13909448893609327,0.3347277195938858,36.0,0.4722222222222222,0.5277777777777778,0.01654719050772018,-0.3109471958041732,37.0,0.5405405405405406,0.4594594594594595,0.03217783163179156,0.31201219036827155,34.0,0.5,0.5,0.033692938549856985,-0.002445697749592357
BSOL,6.0,0.5,0.5,0.3682855181017593,-0.052304868554886585,4.0,0.25,0.75,-0.3892483200806318,-0.5964922159802599,5.0,0.4,0.6,-0.27765037935524317,-0.3853560829674585,5.0,0.4,0.6,0.04939947038735015,-0.327202235836499,4.0,0.5,0.5,0.4898580835561772,0.10625364101813917,6.0,0.5,0.5,0.3682855181017593,-0.052304868554886585
BST,13.0,0.5384615384615384,0.46153846153846156,0.07750222851784078,0.3553932854782005,16.0,0.625,0.375,0.16157996674198843,0.3482665144982522,16.0,0.6875,0.3125,0.20408393485839144,0.3427048514555331,17.0,0.5882352941176471,0.4117647058823529,0.11134193816333013,0.34679314427294994,22.0,0.6363636363636364,0.36363636363636365,0.08973400524111654,0.3427048514555331,13.0,0.5384615384615384,0.46153846153846156,0.07750222851784078,0.3553932854782005
BSTZ,18.0,0.7222222222222222,0.2777777777777778,0.32179967874096876,0.48737076154113934,19.0,0.5263157894736842,0.47368421052631576,-0.005745601410965163,0.3542427688749905,25.0,0.72,0.28,0.26160035815142807,0.3973781868443771,25.0,0.6,0.4,0.11340462920541451,0.35492422562832804,24.0,0.6666666666666666,0.3333333333333333,0.2297136658633241,0.4296307336635552,18.0,0.7222222222222222,0.2777777777777778,0.32179967874096876,0.48737076154113934
BSX,41.0,0.36585365853658536,0.6341463414634146,-0.2502231138716479,-0.4284423951775418,37.0,0.2972972972972973,0.7027027027027027,-0.24814000295661093,-0.3884338911377516,41.0,0.3170731707317073,0.6829268292682927,-0.2681953086236505,-0.484424527112326,38.0,0.3684210526315789,0.631578947368421,-0.2422507423123213,-0.4418450173278743,44.0,0.38636363636363635,0.6136363636363636,-0.12494919137152892,-0.3491624787754277,41.0,0.36585365853658536,0.6341463414634146,-0.2502231138716479,-0.4284423951775418
BSY,46.0,0.5,0.5,-0.02705665525548557,0.004916125714676811,27.0,0.5185185185185185,0.48148148148148145,-0.13343656615739333,0.31483638011198245,32.0,0.5,0.5,-0.09524508730910132,0.0005611216771117533,38.0,0.4473684210526316,0.5526315789473685,-0.12299838729136056,-0.4193408314806524,42.0,0.47619047619047616,0.5238095238095238,-0.10971813012326313,-0.32643631703230813,46.0,0.5,0.5,-0.02705665525548557,0.004916125714676811
BTAL,21.0,0.42857142857142855,0.5714285714285714,-0.14082543316953514,-0.5240387673917657,24.0,0.5833333333333334,0.4166666666666667,0.08947649056961493,0.3479029418105073,27.0,0.5555555555555556,0.4444444444444444,0.009073262265186706,0.3205079220378604,29.0,0.4482758620689655,0.5517241379310345,-0.07199358613550688,-0.3392836180559522,29.0,0.4827586206896552,0.5172413793103449,-0.0479231979752074,-0.31443009005341915,21.0,0.42857142857142855,0.5714285714285714,-0.14082543316953514,-0.5240387673917657
